site_url,sname,image_url,sakura_famous,country_famous,w_frank,w_wrank,t_rrank,t_arank,rname,aname,addr,lat,lon,exp,"desc","night","event","whour"
/sakura/2/9/52533.html,みゆき公園,https://static.tenki.jp/images/icon/noimage-square.jpg,0,0,0,0,0,0,東北地方,山形,上山市北町弁天1421,38.172194239595,140.29918565918,4月中旬～4月下旬,"蔵王を望む風光明媚な公園。園内には斎藤茂吉記念館があり、文化を楽しめるスポットの一つになっています。記念館入口から茂吉記念館前駅につながる桜並木はとても美しく、古くから人々に親しまれています。【ご案内:斎藤茂吉記念館は2018年4月26日(木)まで改修工事のため休館、4月27日(金)にリニューアルオープン予定です。】","","","24時間"
/sakura/2/9/52534.html,霞城公園,https://static.tenki.jp/static-images/sakura/point/52534/square.jpg,0,0,0,0,6,1,東北地方,山形,山形市霞城町,38.255408865309,140.32955948672,4月上旬～4月中旬,"山形城二ノ丸跡である霞城公園は、約1500本のサクラが咲き誇る山形市随一のサクラの名所です。そのほとんどがソメイヨシノ(約1400本)で、日露戦争の戦勝記念として植樹されたといわれており、およそ100年が経過しています。その他、オオシマザクラやサトザクラ、樹齢600年を越すエドヒガン、黄緑色の花のギョイコウやウコン、新品種の山形霞憐等、多種のサクラがあります。","","","5:00-22:00"
/sakura/2/9/52535.html,天童公園,https://static.tenki.jp/static-images/sakura/point/52535/square.jpg,0,0,0,0,0,4,東北地方,山形,天童市天童城山,38.354156559771,140.37559769845,4月中旬～4月下旬,"舞鶴山をサクラの山にと、先人達が夢を託し植樹したものが多く、一番はじめに植えたものは明治35年という記録が残っています。山頂の西側斜面には樹齢400年のエドヒガンの古木が天童市内を望むように見守っています。","","","24時間"
/sakura/2/9/52536.html,東沢公園,https://static.tenki.jp/images/icon/noimage-square.jpg,0,1,0,0,0,0,東北地方,山形,村山市楯岡東沢1-25,38.484415944263,140.40455561483,4月中旬～5月上旬,"東沢公園内にある山裾や湖のほとり、児童遊園など、広い範囲でサクラを楽しむことができます。一面に美しく咲く淡紅色のサクラの花が、訪れた人に春の息吹を感じさせてくれます。","","","24時間"
/sakura/2/9/52537.html,最上公園,https://static.tenki.jp/static-images/sakura/point/52537/square.jpg,0,0,0,0,0,5,東北地方,山形,新庄市堀端町4-74,38.766558588374,140.29359456408,4月中旬～5月上旬,"最上公園付近は約300本のサクラの木があり、新庄城跡のお堀に映ったサクラが特に綺麗で、観光客はもとより市民の憩いの場となっています。特にシダレザクラが見所です。毎年4/29から5/5まで開催される「新庄カド焼きまつり」では、焼きたてのカド(生ニシン)を頬張りながら花見をし、春の訪れを喜びます。","","","24時間"
/sakura/2/9/52538.html,寒河江公園,https://static.tenki.jp/static-images/sakura/point/52538/square.jpg,0,0,0,0,0,9,東北地方,山形,寒河江市大字寒河江字長岡,38.3845310623,140.2676629433,4月中旬～5月上旬,"さくらの丘のライトアップやサクラのトンネル、郷土館周辺のさくらの丘、日本三大桜の2世桜など、園内には名所が多くあります。2008年公開の映画「櫻の園」のロケ地にもなりました。また、桜まつりイベントデーではお茶会も開催します。","","","24時間"
/sakura/2/9/52541.html,十二の桜,https://static.tenki.jp/static-images/sakura/point/52541/square.jpg,0,0,0,0,0,0,東北地方,山形,西置賜郡白鷹町山口3795,38.190863450284,140.0456167868,4月中旬～4月下旬,"通称「種まき桜」と呼ばれる樹齢400年ほどの老木の古株が残り、現在はその三代目が大木となっています。「十二」とは「十二薬師堂」を意味する地名です。","","","24時間"
/sakura/2/9/53103.html,大山公園,https://static.tenki.jp/static-images/sakura/point/53103/square.jpg,0,0,0,0,0,0,東北地方,山形,鶴岡市大山3-48-6,38.753729651432,139.75911871611,4月中旬～4月下旬,"昭和のはじめに地元酒造家が大山城跡に莫大な私財を投じて整備した公園で、サクラの見頃時には山全体が桜色に染まります。","","","24時間"
/sakura/2/9/53104.html,鶴岡公園,https://static.tenki.jp/static-images/sakura/point/53104/square.jpg,2,1,0,0,0,3,東北地方,山形,鶴岡市馬場町4,38.728514081608,139.82447269825,4月中旬～4月下旬,"鶴岡公園は「日本さくら名所100選」にも選ばれており、特に西側お堀沿いの桜並木の景色は圧巻です。開花の時期にはボンボリが設置され、たくさんの出店が軒を連ね大勢の花見客で賑わいます。","","","24時間"
/sakura/2/9/53105.html,あつみ温泉 温海川河畔,https://static.tenki.jp/static-images/sakura/point/53105/square.jpg,0,0,0,0,0,0,東北地方,山形,鶴岡市湯温海,38.615298334249,139.60857732972,4月中旬～4月下旬,"温海川河畔の桜並木は、昭和26年の温泉街の大火からの復興を祈念し、サクラを植樹したことがきっかけです。現在はサクラの名所となっており、見る人を楽しませています。川辺に配された足湯やウッドデッキでのんびりくつろぎながら花見ができます。4月中は日没から桜並木のライトアップが行われ、あたりはロマンチックな雰囲気に包まれます。","","","24時間"
/sakura/2/9/53124.html,日和山公園,https://static.tenki.jp/static-images/sakura/point/53124/square.jpg,0,0,0,0,0,0,東北地方,山形,酒田市南新町1-10,38.919909219754,139.82743006716,4月中旬～4月下旬,"酒田港、最上川河川を一望できる丘にあり、日本海に沈む夕日は絶景です。酒田一のサクラの名所であり、花見ポイントでもあります。","","酒田日和山桜まつり(4月中旬-下旬)","24時間"
/sakura/2/9/55162.html,まほろばの緑道,https://static.tenki.jp/static-images/sakura/point/55162/square.jpg,0,1,0,0,0,6,東北地方,山形,東置賜郡高畠町山崎・高畠地内,38.002904756649,140.16014652398,4月中旬～5月上旬,"昭和49年に廃止になった高畠鉄道「山形交通高畠線」跡地を譲り受け、整備した緑道です。距離は約6kmで700本のサクラが植えられており、心地良いサイクリングなどを楽しむことができます。","","たかはた咲食楽フェスティバル(4/21)","24時間"
/sakura/3/11/50229.html,磯部桜川公園,https://static.tenki.jp/static-images/sakura/point/50229/square.jpg,0,1,0,0,0,0,関東・甲信地方,茨城,桜川市磯部740-2,36.365159707811,140.1364637426,4月上旬～4月下旬,"世阿弥の謡曲「桜川」の舞台にもなっており、珍しい種類のサクラが多いことから、国の天然記念物と名勝に指定されています。歴史が語る重厚感と、彩り豊かに咲き乱れるサクラのあでやかさを満喫することができます。","","","24時間"
/sakura/3/11/50242.html,般若院のしだれ桜,https://static.tenki.jp/static-images/sakura/point/50242/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,龍ヶ崎市根町3341,35.911565716124,140.18834449944,3月下旬～4月上旬,"推定樹齢450年の見事なシダレザクラは、高さ10m以上、幹回り5mの大木で、県の天然記念物に指定されています。","(詳細未定(現地問合せ))","","24時間"
/sakura/3/11/50246.html,西蓮寺,https://static.tenki.jp/static-images/sakura/point/50246/square.jpg,0,1,0,0,0,0,関東・甲信地方,茨城,行方市西蓮寺504,36.071723400583,140.43894207804,3月下旬～4月上旬,"お寺にひっそりと咲くサクラが綺麗です。毎年3月下旬から4月上旬にかけて咲き誇ります。","","","24時間"
/sakura/3/11/50272.html,弘経寺,https://static.tenki.jp/static-images/sakura/point/50272/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,常総市豊岡町甲1,36.044075031357,139.97596767635,3月下旬～4月中旬,"境内に一歩入れば、美しいサクラと来迎杉が参拝者を出迎えます。千姫ゆかりの寺院で、遺品公開・展示も楽しむことができます。","","","24時間"
/sakura/3/11/50273.html,水海道あすなろの里,https://static.tenki.jp/static-images/sakura/point/50273/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,常総市大塚戸町310,36.005119991507,139.92285104492,3月下旬～4月中旬,"広大な敷地の中、サクラのみならず釣りや小動物との触れ合いなど、自然と楽しく触れ合えるのが魅力です。","","","8:30-17:00"
/sakura/3/11/50274.html,吉野公園,https://static.tenki.jp/static-images/sakura/point/50274/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,常総市上蛇町1863,36.07515005024,140.00085968037,3月下旬～4月中旬,"釣りを楽しみながらサクラの見物ができます。また、天気が良ければ遠くに筑波山も望め、公園内の散策が楽しめます。","","","5:30-16:30(10-3月は6:30-15:30)"
/sakura/3/11/50288.html,宇留野公園,https://static.tenki.jp/static-images/sakura/point/50288/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,常陸大宮市宇留野687,36.548200740659,140.42116868041,3月下旬～4月中旬,"公園から久慈川が望め、清流とサクラが一体となった画を楽しむことができます。","","","24時間"
/sakura/3/11/50289.html,辰ノ口親水公園,https://static.tenki.jp/static-images/sakura/point/50289/square.jpg,0,0,0,0,0,10,関東・甲信地方,茨城,常陸大宮市辰ノ口1339-2,36.591653126946,140.42047306032,3月下旬～4月中旬,"久慈川堤防の桜づつみに約140本のサクラが1.3kmほど続き、満開の季節には桜堤が淡いピンクのベルトのように見えます。","","辰ノ口さくら祭り(4月上旬)","24時間"
/sakura/3/11/50290.html,大宮自然公園,https://static.tenki.jp/static-images/sakura/point/50290/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,常陸大宮市石沢60-2,36.529167819148,140.40403319684,3月下旬～4月上旬,"自然公園の中でゆったりとサクラを満喫することができます。","","","24時間"
/sakura/3/11/50729.html,雨引観音,https://static.tenki.jp/static-images/sakura/point/50729/square.jpg,0,0,0,0,0,3,関東・甲信地方,茨城,桜川市本木1,36.331146506809,140.1199156026,3月上旬～4月中旬,"「一に安産、二に子育てよ、三に桜の楽法寺」と俚謡に詠われているように、雨引山一円はサクラの山ならではの景観です。孔雀が30羽ほど放し飼いされています。","(開花期間中の日没-20:00)","","8:30-17:00"
/sakura/3/11/50792.html,千波湖畔,https://static.tenki.jp/images/icon/noimage-square.jpg,0,0,0,0,0,7,関東・甲信地方,茨城,水戸市千波町,36.368096684463,140.45624853294,3月下旬～4月上旬,"千波湖の周囲約3kmのサクラが一斉に咲き誇るので、遊歩道を散策しながらサクラを観賞することができます。また、千波湖には貸しボート屋があるので、ボートに乗りながら観賞することもできます。","","","24時間"
/sakura/3/11/50793.html,佐白山ろく公園,https://static.tenki.jp/static-images/sakura/point/50793/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,笠間市笠間1015-2,36.384170886381,140.25966909744,4月中旬,"自然の宝庫である佐白山。その西の麓にあるのが、笠間藩の下屋敷跡につくられた佐白山ろく公園です。春になるとサクラの大樹が一面に花を咲かせ、見る者を圧倒します。","","","24時間"
/sakura/3/11/50794.html,神之池緑地公園,https://static.tenki.jp/static-images/sakura/point/50794/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,神栖市溝口,35.89046244265,140.66515299827,3月下旬～4月上旬,"周囲約4kmの神之池に面した公園は、年間を通してジョギングやサイクリングを楽しむ人で賑わいます。遊具も数多くあり、子供連れの家族に人気です。春になると約3000本のサクラが一斉に咲き誇り、見る人の目を楽しませます。","","","24時間"
/sakura/3/11/50795.html,福岡堰の桜,https://static.tenki.jp/static-images/sakura/point/50795/square.jpg,1,0,0,0,0,4,関東・甲信地方,茨城,つくばみらい市北山,36.040547739104,140.02896504097,4月上旬～4月中旬,"小貝川と堰から流れる用水の間の堤には、約600本のサクラが1.8kmにわたって延び、開花期には見事な景観を作り上げます。その美しさから付近一帯は「茨城観光100選」にも選定され、県内でも有数のサクラの名所となっています。春には開花に合わせて「福岡堰さくらまつり」が開催され、県内はもちろん県外からも多くの花見客が訪れます。","","","24時間"
/sakura/3/11/50829.html,羽黒山公園,https://static.tenki.jp/static-images/sakura/point/50829/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,行方市麻生989-1,35.990249974518,140.48030640522,3月下旬～4月上旬,"公園全体(約1ha)でサクラが楽しめます。城跡ということもあり、城を象ったトイレもあります。","","","24時間"
/sakura/3/11/51009.html,常陸風土記の丘,https://static.tenki.jp/static-images/sakura/point/51009/square.jpg,0,0,3,4,0,1,関東・甲信地方,茨城,石岡市染谷1646,36.207087403569,140.24021966474,4月上旬～4月下旬,"「日本一の獅子頭」があることで有名な常陸風土記の丘は、サクラの名所としても知られています。園内には約500本のサクラがあり、ソメイヨシノ、シダレザクラ、ボタンザクラと、約1カ月にわたりサクラのリレーを見ることができ、なかでもシダレザクラのトンネルは見事です。【ご案内:一部有料エリアあり。】","(詳細未定(現地問合せ))","","9:00-17:00(11-2月は16:00まで)"
/sakura/3/11/51010.html,平和通り,https://static.tenki.jp/static-images/sakura/point/51010/square.jpg,2,0,0,0,0,8,関東・甲信地方,茨城,日立市平和町・幸町・弁天町・鹿島町 他,36.595756239972,140.65410642018,4月上旬～4月中旬,"日立駅前から国道6号線まで約1kmの通りに、123本のソメイヨシノが植えられており、満開の季節にはサクラのトンネルとなります。","","日立さくらまつり(4/1-15)","24時間"
/sakura/3/11/54203.html,かみね公園,https://static.tenki.jp/static-images/sakura/point/54203/square.jpg,2,0,0,0,0,5,関東・甲信地方,茨城,日立市宮田町5-2-22,36.608708952092,140.65733568582,4月上旬～4月中旬,"丘の地形を生かした総合公園で、「日本さくら名所100選」にも選定されています。かみね公園内にある動物園・遊園地・レジャーランドでは、お花見をしながら動物を見たり、乗り物に乗ることができます。","","第56回日立さくらまつり(4/1-15)","24時間"
/sakura/3/11/54205.html,亀城公園,https://static.tenki.jp/static-images/sakura/point/54205/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,土浦市中央1-13,36.084681488,140.19800944204,3月下旬～4月上旬,"土浦城址である亀城公園には、現在東西のやぐらが復元されており、城をバックに眺めるサクラは格別の美しさがあります。","","","24時間"
/sakura/3/11/54206.html,北条大池周辺,https://static.tenki.jp/static-images/sakura/point/54206/square.jpg,0,1,0,0,0,0,関東・甲信地方,茨城,つくば市北条,36.174860980838,140.10366566005,3月下旬～4月中旬,"北条大池は、「日本の道100選」にも選ばれている「つくば道」旧登山道の入り口に位置します。北条大池周辺は山々を背景にしたサクラの名所で、4月上旬頃には春の訪れと共に250本のサクラが咲き競い、淡いピンクの花を映しだす静かな水面もひときわ印象に残ります。","","","24時間"
/sakura/3/11/54207.html,愛宕山,https://static.tenki.jp/static-images/sakura/point/54207/square.jpg,0,0,0,0,0,9,関東・甲信地方,茨城,笠間市泉,36.290443947051,140.25263670006,4月上旬～5月上旬,"愛宕山には、約20種類2000本のサクラがあり、4月上旬からソメイヨシノ・ヤマザクラが開花し、4月下旬頃までボタンザクラを楽しむことができます。その他にシダレザクラ、エドヒガシ、ヨウコウザクラ、ベニヤマザクラ、オオシマザクラ等があります。また、愛宕山305mの標高差により麓のサクラが山頂にかけて山を登るように開花していきます。","(あたご山桜まつり期間中のみ)","あたご山桜まつり(4月上旬-5月上旬)","24時間"
/sakura/3/11/54208.html,桜山公園,https://static.tenki.jp/static-images/sakura/point/54208/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,水戸市見川1,36.375262723397,140.44782491139,3月下旬～4月中旬,"桜山公園のソメイヨシノは4月上旬頃に一番美しく咲き誇り、水戸市有数のサクラの名所として地元の方はもちろん、県外からもたくさんの方が訪れます。","","","24時間"
/sakura/3/11/54209.html,静峰ふるさと公園,https://static.tenki.jp/static-images/sakura/point/54209/square.jpg,2,0,0,0,0,2,関東・甲信地方,茨城,那珂市静1720-1,36.501067385276,140.42012616056,4月中旬～5月上旬,"「日本さくら名所100選」に選ばれたヤエザクラの名所です。園内に2000本のヤエザクラと200本のソメイヨシノが植えられています。満開のヤエザクラは、まさに壮観です。","(夜桜期間中(4/21-30)の21:00まで)","八重桜まつり(4/17-5/2)","9:00-17:00(八重桜まつり期間中は18:00まで,夜桜期間中は21:00まで)"
/sakura/3/11/54210.html,西山公園,https://static.tenki.jp/static-images/sakura/point/54210/square.jpg,0,0,0,0,0,6,関東・甲信地方,茨城,常陸太田市新宿町,36.542276664822,140.51431610592,4月上旬,"西山公園内の展望台より市街地や遠くの山並みが一望でき、さくらまつり開催中はライトアップによる夜桜観賞を楽しむことができます。","","","24時間"
/sakura/3/11/54211.html,城跡歴史公園,https://static.tenki.jp/static-images/sakura/point/54211/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,結城市結城2486-1,36.307944525559,139.88537107621,3月下旬～4月上旬,"約150本のサクラが咲き、花見スポットとして市民に親しまれています。","","結城さくら祭り(3月下旬-4月上旬(予定))","24時間"
/sakura/3/11/54213.html,外大野のしだれ桜,https://static.tenki.jp/static-images/sakura/point/54213/square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,久慈郡大子町大字外大野1312,36.815806342656,140.42632924832,4月上旬～4月中旬,"伝承によれば、かつて水戸光圀公お手植えのサクラといわれ、「他所へ移植されても根付くな」という意味の和歌がつくられたといいます。今その和歌の記録はありませんが、この木は挿木しても根付かないといわれています。花弁は淡紅色で単弁(一重)、樹勢は良好で、開花期間中にはさくらまつりなども実施されます。樹齢300有余年、幹周囲2.9m、樹高20m、茨城県指定天然記念物です。","","","24時間(日没後の観賞は不可)"
/sakura/3/11/54215.html,偕楽園,https://static.tenki.jp/images/icon/noimage-square.jpg,0,0,0,0,0,0,関東・甲信地方,茨城,水戸市常磐町1-3-3,36.374668903171,140.45262057456,4月上旬～4月中旬,"偕楽園内では高さ16mにも及ぶ「左近の桜」が見物です。","(桜まつり期間中のみ)","桜まつり(4/1-15(予定))","6:00-19:00"
/sakura/3/12/50101.html,日光街道桜並木,https://static.tenki.jp/static-images/sakura/point/50101/square.jpg,2,0,0,0,0,0,関東・甲信地方,栃木,宇都宮市上戸祭3から日光市山口,36.596944950844,139.86020036696,4月中旬～4月下旬,"16km続く桜並木は全国屈指。日光杉並木へと続く約1500本のサクラのトンネルの美しさは、まるで別世界の様です。","","","24時間"
/sakura/3/12/50160.html,壬生町総合公園,https://static.tenki.jp/static-images/sakura/point/50160/square.jpg,0,0,0,0,0,9,関東・甲信地方,栃木,下都賀郡壬生町国谷783-1,36.461465712458,139.80940639514,3月下旬～4月上旬,"壬生町おもちゃ博物館の東側、滑り台付近を中心として様々な花々が広がりを見せる中、サクラが全体に彩りを添えます。","","","24時間"
/sakura/3/12/50183.html,かしの森公園,https://static.tenki.jp/static-images/sakura/point/50183/square.jpg,0,0,0,0,0,10,関東・甲信地方,栃木,芳賀郡芳賀町下高根沢4632,36.571996466166,140.01387524012,4月上旬～4月中旬,"かしの森公園を中心に650本のサクラがあり、周辺道路は総延長約3kmにわたり桜並木となります。特に公園前の桜並木は花のトンネルとなり壮観です。","","","24時間"
/sakura/3/12/50184.html,冨士山自然公園,https://static.tenki.jp/static-images/sakura/point/50184/square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,芳賀郡芳賀町稲毛田2234,36.578014763685,140.07530266724,4月上旬～4月下旬,"冨士山自然公園は自然の地形を活かし、サクラの公園として整備しています。頂上には周囲を一望できる物見櫓があり、そこから眺めるサクラの木々と遠くの田園風景はとても美しいです。園内には散策道があり自然を楽しむことができます。ソメイヨシノの見頃は4月上旬から中旬です。","","","24時間"
/sakura/3/12/50185.html,烏ケ森公園,https://static.tenki.jp/static-images/sakura/point/50185/square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,那須塩原市三区町636,36.889626471189,139.96379988262,4月上旬～4月中旬,"国道4号から烏ケ森公園に入る道が見事な桜並木となります。車で桜並木を楽しんだ後、公園内を散策しながらサクラを見るのがベストです。","","","24時間"
/sakura/3/12/50226.html,城山公園,https://static.tenki.jp/static-images/sakura/point/50226/square.jpg,0,0,0,0,0,1,関東・甲信地方,栃木,小山市城山町1,36.318674428835,139.79985246479,3月下旬～4月中旬,"眼下を流れる思川と天気の良い日に見られる男体山との景色は、雄大な関東平野を感じさせます。国指定史跡でもある園内は、整備も進み、お花見・散策にもオススメのスポットです。","","おやま千本桜まつり(3月中旬-4月中旬)おやま思川桜まつり(4月中旬)","24時間"
/sakura/3/12/50227.html,長峰公園,https://static.tenki.jp/static-images/sakura/point/50227/square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,矢板市中416-1,36.811272973598,139.93775856655,4月上旬～4月中旬,"グラウンドと児童公園を取り囲むように咲く約150本のサクラは見事です。グラウンド内のシバザクラと共に、公園全体をピンクに染めます。4月から5月上旬にかけて約100個のボンボリが灯りライトアップも実施します。昼夜を問わず多くの人が訪れます。","","","24時間"
/sakura/3/12/50228.html,千手山公園,https://static.tenki.jp/static-images/sakura/point/50228/square.jpg,0,0,0,0,0,8,関東・甲信地方,栃木,鹿沼市千手町2610,36.572827694562,139.74441325701,4月上旬～4月中旬,"千手山公園内に約300本のサクラが咲き誇り、小高い山頂から見渡すと見事な景観が楽しめます。観覧車・おとぎ電車等の乗り物もあります。","(さくら祭り期間中の17:30-21:00(雨天中止))","千手山公園さくら祭り(4月上旬-中旬)","24時間(乗り物・売店は10:00-16:00)"
/sakura/3/12/50275.html,嘉多山公園,https://static.tenki.jp/static-images/sakura/point/50275/square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,佐野市嘉多山町1790,36.410863942778,139.6127449602,4月上旬～4月中旬,"ソメイヨシノ約100本の他、石灰の町を象徴する石柱群も見ることができます。","","","24時間"
/sakura/3/12/50280.html,関場のしだれ桜,https://static.tenki.jp/static-images/sakura/point/50280/square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,佐野市秋山町771付近(古代生活体験村南),36.504574298396,139.52124605465,4月上旬～4月中旬,"樹齢370年ともいわれ、高さ20m、南北28mもある大樹です。","","","24時間"
/sakura/3/12/50282.html,城山公園,https://static.tenki.jp/static-images/sakura/point/50282/square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,佐野市若松町504,36.318563070247,139.57892600008,4月上旬～4月中旬,"古代の武将・藤原秀郷ゆかりの城山を彩る300本のソメイヨシノ。満開の時期には多くの花見客で賑わいます。","","","24時間"
/sakura/3/12/50298.html,東雲公園,https://static.tenki.jp/static-images/sakura/point/50298/square.jpg,0,0,0,0,0,5,関東・甲信地方,栃木,下都賀郡壬生町大字壬生甲600,36.429022261718,139.80761944776,3月下旬～4月上旬,"とちぎ景勝100景のひとつにもなっているサクラの名所です。国道352号の黒川に架かる東雲橋を中心にサクラが咲き誇ります。下流にある吊橋からの眺めもまた格別です。","","","24時間"
/sakura/3/12/50730.html,龍城公園,https://static.tenki.jp/static-images/sakura/point/50730/square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,大田原市城山,36.868459484024,140.0344280425,4月上旬～4月中旬,"大田原城跡にあり、春はサクラやツツジが見事です。本丸跡は広場になり、素朴な自然も魅力です。さくら祭期間中(4月上旬-中旬)にはライトアップが行われ、夜桜見物も楽しめます。","","","24時間"
/sakura/3/12/50865.html,龍門の滝,https://static.tenki.jp/static-images/sakura/point/50865/square.jpg,0,0,0,0,0,7,関東・甲信地方,栃木,那須烏山市滝414,36.644927499394,140.13980129329,4月上旬～4月中旬,"サクラと龍門の滝とJR烏山線の列車が通過する情景は格別です。","","","24時間"
/sakura/3/12/51040.html,にしなすの運動公園,https://static.tenki.jp/static-images/sakura/point/51040/square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,那須塩原市高柳10,36.899874255531,139.98888091075,4月上旬～4月中旬,"花見の季節になると、多くの家族連れで賑わいます。また、公園内ではゆっくり散策を楽しむこともできます。桜並木は見応えがあり、おすすめです。","","","24時間"
/sakura/3/12/51041.html,乃木参道,https://static.tenki.jp/static-images/sakura/point/51041/square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,那須塩原市石林795 乃木神社前,36.88683526668,140.00184718266,4月中旬,"800mある参道のサクラは毎年開花時期になると、見事な花のトンネルになります。多くの人々に親しまれているサクラは見応えがあり、おすすめです。","","","24時間"
/sakura/3/12/51053.html,思川桜堤 思川桜並木,https://static.tenki.jp/images/icon/noimage-square.jpg,0,0,0,0,0,6,関東・甲信地方,栃木,小山市大行寺1108-34,36.314920639444,139.79439604423,4月上旬～4月中旬,"オモイガワザクラは昭和29年に小山市内で発見されたサクラです。花弁は10片ほどの半八重咲きで、ソメイヨシノとヤエザクラの中間の時期に淡い紅色の可憐な花が咲き、その枝ぶりもやわやわと優しいのが魅力です。昭和53年に市の花に認定され、市内の思川の堤防上では『桜の里親』制度により植樹されたオモイガワザクラが小山の春を美しく彩ります。開花時期は、ソメイヨシノの約1週間後です。","","","24時間"
/sakura/3/12/54106.html,太平山,https://static.tenki.jp/static-images/sakura/point/54106/square.jpg,2,0,8,0,0,2,関東・甲信地方,栃木,栃木市平井町,36.360088388131,139.69633210187,4月上旬～4月中旬,"太平山全体で約4000本のサクラが咲きます。太平山北側の遊覧道路ではソメイヨシノが約2kmのサクラのトンネルをつくります。","(詳細未定(現地問合せ))","","24時間"
/sakura/3/12/54404.html,八幡山公園,https://static.tenki.jp/static-images/sakura/point/54404/square.jpg,0,0,0,0,0,3,関東・甲信地方,栃木,宇都宮市塙田5-2-70,36.570233024323,139.88600420511,4月上旬～4月中旬,"市の中心部に位置する公園で、自然の丘陵を活かした園内はお花の名所として知られ、約800本のサクラと5000本のツツジが植えられており、お花見のシーズンになると、毎年たくさんの来場者で賑わいます。","","","24時間"
/sakura/3/12/54405.html,黒磯公園,https://static.tenki.jp/static-images/sakura/point/54405/square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,那須塩原市桜町1-3,36.976587392389,140.05378715105,4月中旬～4月下旬,"ソメイヨシノなど約270本のサクラがあり、栃木県でも有数のサクラの名所として親しまれています。ふれあい橋という螺旋階段の上から眺める景色も絶景です。","","","24時間"
/sakura/3/12/54406.html,天平の丘公園,https://static.tenki.jp/static-images/sakura/point/54406/square.jpg,0,1,0,0,0,4,関東・甲信地方,栃木,下野市国分寺993-1,36.384848915979,139.81134109783,4月中旬～4月下旬,"公園はヤエザクラが中心ですが、有名なサクラの実生苗から育った花も楽しむことができます。花まつり期間中は市内商店などの出店が多数あり、ステージイベントも行われます。","(3/20-31のみライトアップ実施(淡墨桜期間))","天平の花まつり(3/20-5/6)","24時間"
/sakura/3/12/54414.html,奥日光・中禅寺湖付近,https://static.tenki.jp/images/icon/noimage-square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,日光市中宮祠,36.739217450252,139.4968448449,5月上旬～5月下旬,"標高約1300m、中禅寺湖のさわやかな景色を臨みながら、ひと足遅い春を楽しむことができます。","","","24時間"
/sakura/3/12/54415.html,大金桜づつみウォーキングトレイル,https://static.tenki.jp/images/icon/noimage-square.jpg,0,0,0,0,0,0,関東・甲信地方,栃木,那須烏山市小河原,36.659478969727,140.11085914952,3月下旬～4月中旬,"日本ウォーキング協会公認の「美しい日本の歩きたくなるみち500選」にも選ばれた散歩道で、350mにわたる桜並木道を楽しむことができます。","","","24時間"
/sakura/3/13/50102.html,桜山公園,https://static.tenki.jp/static-images/sakura/point/50102/square.jpg,2,1,0,0,0,6,関東・甲信地方,群馬,藤岡市三波川2166-1,36.16578824333,139.02152205173,4月中旬～4月下旬,"ソメイヨシノ3000本、フユザクラ7000本の合計1万本のサクラが咲き競い、山全体をピンク色に染め上げます。","","","24時間"
/sakura/3/13/50108.html,妙義神社しだれ桜,https://static.tenki.jp/static-images/sakura/point/50108/square.jpg,0,0,0,0,0,9,関東・甲信地方,群馬,富岡市妙義町妙義6,36.300454599886,138.76246385222,4月上旬～4月中旬,"妙義神社参道にある樹齢200年のシダレザクラが満開になると、花のアーチができ大変見事です。本社・唐門・総門は国指定重要文化財です。","","","24時間"
/sakura/3/13/50224.html,高崎城址公園,https://static.tenki.jp/static-images/sakura/point/50224/square.jpg,0,0,0,0,0,8,関東・甲信地方,群馬,高崎市高松町,36.324035715959,139.00407465459,4月上旬～4月中旬,"城址公園堀の内側に約300本のソメイヨシノがあり、高崎の街中を彩ります。水面に映るサクラや、ライトアップで幻想的になるサクラなど、色々な角度から花見を楽しむことができます。","","","24時間"
